track_id,search_type,team_id,source_row,delta_seconds,distance_m,speed_mps,grade,quality_flag
hasty_T03_S01,hasty,3,3026,31.0,6.066997206566981,0.1957095873086123,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3027,29.0,0.6571593886016788,0.022660668572471683,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3028,14.0,6.381663721794475,0.4558331229853197,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3029,11.0,6.7052397222735785,0.6095672474794163,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3030,14.0,1.03465480112543,0.07390391436610214,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3031,11.0,5.178942965212876,0.4708129968375342,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3032,11.0,0.8891788196960664,0.08083443815418785,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3033,11.0,3.7150073774238983,0.33772794340217255,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3034,11.0,5.029848040970308,0.4572589128154826,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3035,16.0,4.1098986873492445,0.2568686679593278,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3036,17.0,2.9517394550796054,0.1736317326517415,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3037,8.0,6.094776717972641,0.7618470897465801,0.16407491960306608,CANDIDATE
hasty_T03_S01,hasty,3,3038,8.0,6.722433892599831,0.8403042365749789,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3039,9.0,6.4459194472001755,0.7162132719111306,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3040,6.0,5.365018603703982,0.894169767283997,0.18639264350539345,CANDIDATE
hasty_T03_S01,hasty,3,3041,10.0,5.05393252882786,0.505393252882786,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3042,6.0,5.231880590378087,0.8719800983963478,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3043,7.0,4.562439249594661,0.6517770356563801,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3044,9.0,9.612954102137584,1.0681060113486205,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3045,10.0,7.379152543129138,0.7379152543129137,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3046,13.0,7.897134278911151,0.6074718676085501,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3047,8.0,5.1432181922250075,0.6429022740281259,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3048,7.0,7.330915307384006,1.0472736153405724,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3049,10.0,6.833944507278045,0.6833944507278045,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3050,10.0,4.670656223201287,0.4670656223201287,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3051,16.0,5.236974674665396,0.3273109171665872,-0.19094994001739996,CANDIDATE
hasty_T03_S01,hasty,3,3052,2.0,1.7453880527198125,0.8726940263599062,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3053,10.0,8.371775673106338,0.8371775673106339,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3054,8.0,6.268184992742172,0.7835231240927715,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3055,10.0,9.20760954203995,0.9207609542039951,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3056,5.0,4.071785375918971,0.8143570751837942,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3057,11.0,7.985831457705564,0.7259846779732331,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3058,9.0,7.17190374882539,0.7968781943139321,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3059,9.0,7.12850860543426,0.7920565117149178,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3060,10.0,7.539069189877104,0.7539069189877103,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3061,7.0,6.347145521506132,0.906735074500876,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3062,7.0,6.55351525813754,0.93621646544822,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3063,9.0,8.066934106122154,0.8963260117913505,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3064,9.0,7.148171141417919,0.7942412379353243,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3065,8.0,2.6031614525443443,0.32539518156804303,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3066,9.0,7.717663111843114,0.8575181235381238,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3067,10.0,4.446313538161028,0.44463135381610275,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3068,7.0,4.883054917029986,0.6975792738614265,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3069,11.0,4.836500295005284,0.4396818450004804,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3070,4.0,2.043640088206277,0.5109100220515692,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3071,12.0,6.9266101545353305,0.5772175128779442,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3072,8.0,7.47040935563394,0.9338011694542425,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3073,8.0,6.582761384730394,0.8228451730912992,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3074,6.0,0.5858818521121486,0.09764697535202477,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3075,8.0,7.556406487228166,0.9445508109035208,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3076,4.0,1.640770495080811,0.41019262377020277,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3077,7.0,4.690132407189079,0.6700189153127256,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3078,12.0,3.5132696873602534,0.29277247394668776,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3079,18.0,4.651738473907632,0.2584299152170907,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3080,9.0,6.8119328353024615,0.756881426144718,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3081,13.0,3.5601698528830865,0.2738592194525451,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3082,6.0,4.667552619053721,0.7779254365089535,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3083,5.0,3.0046022574053657,0.6009204514810731,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3084,8.0,5.062463462861649,0.6328079328577061,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3085,11.0,5.779945338708126,0.5254495762461933,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3086,5.0,3.4811943309211815,0.6962388661842362,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3087,11.0,4.826036832968389,0.4387306211789444,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3088,9.0,5.038371075093518,0.5598190083437242,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3089,10.0,6.892715618011197,0.6892715618011197,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3090,8.0,7.333516087856292,0.9166895109820365,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3091,4.0,2.4770607373014824,0.6192651843253706,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3092,4.0,4.115503176340748,1.028875794085187,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3093,9.0,2.3525024137350767,0.2613891570816752,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3094,13.0,5.554877530600058,0.42729827158461986,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3095,8.0,5.765542850303114,0.7206928562878893,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3096,9.0,6.838299454073189,0.7598110504525766,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3097,10.0,2.978314557377512,0.29783145573775116,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3098,6.0,3.778961830967906,0.6298269718279843,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3099,14.0,7.275292413827925,0.5196637438448518,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3100,10.0,5.840448709467833,0.5840448709467834,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3101,8.0,7.177503934054482,0.8971879917568103,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3102,6.0,4.660280741782993,0.7767134569638321,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3103,9.0,8.169966511626347,0.9077740568473719,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3104,15.0,3.714843931694194,0.24765626211294625,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3105,14.0,2.432490612194391,0.17374932944245652,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3106,6.0,5.175983249871944,0.8626638749786574,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3107,2.0,2.102894923733454,1.051447461866727,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3108,13.0,9.39536026114435,0.7227200200880269,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3109,9.0,3.870076906466197,0.43000854516291076,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3110,8.0,4.824410265984373,0.6030512832480466,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3111,9.0,5.361989887364696,0.5957766541516328,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3112,10.0,5.920005202943656,0.5920005202943657,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3113,10.0,4.766347991449781,0.4766347991449781,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3114,10.0,7.741896443884,0.7741896443884,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3115,8.0,5.449526767652029,0.6811908459565036,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3116,11.0,7.451765433699886,0.6774332212454441,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3117,9.0,6.778469648362191,0.7531632942624656,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3118,3.0,3.6103220389676824,1.203440679655894,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3119,7.0,6.441021549317682,0.9201459356168117,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3120,7.0,7.258443907448518,1.0369205582069312,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3121,7.0,3.7800277939671965,0.5400039705667423,-0.2645483193525635,CANDIDATE
hasty_T03_S01,hasty,3,3122,7.0,5.927018578854374,0.8467169398363391,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3123,4.0,3.838246097327638,0.9595615243319096,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3124,11.0,9.755145151901006,0.886831377445546,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3125,9.0,8.247924666015576,0.9164360740017307,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3126,20.0,4.188201432518302,0.20941007162591513,-0.238765975350597,CANDIDATE
hasty_T03_S01,hasty,3,3127,19.0,2.9858276114083657,0.15714882165307187,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3128,14.0,1.6230772926007644,0.11593409232862603,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3129,27.0,3.676605171348856,0.13617056190180948,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3130,27.0,0.7485849881474422,0.02772536993138675,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3131,5.0,4.288516807505001,0.8577033615010002,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3132,10.0,11.730555513082662,1.173055551308266,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3133,14.0,4.356096006271359,0.31114971473366854,0.2295633518086667,CANDIDATE
hasty_T03_S01,hasty,3,3134,9.0,7.531165364952793,0.8367961516614214,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3135,7.0,3.5051850424383466,0.5007407203483353,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3136,10.0,6.557170524564349,0.6557170524564349,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3137,8.0,5.9335206205618265,0.7416900775702283,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3138,9.0,4.382178600754517,0.48690873341716856,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3139,9.0,4.931488904579876,0.5479432116199862,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3140,10.0,3.725222287079886,0.3725222287079886,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3141,10.0,1.1595171823527959,0.11595171823527958,0.8624279270884827,CANDIDATE
hasty_T03_S01,hasty,3,3142,9.0,7.2879008044017075,0.8097667560446342,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3143,7.0,4.3061613071372555,0.6151659010196079,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3144,8.0,4.305000817747888,0.538125102218486,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3145,6.0,3.1210364786157765,0.5201727464359628,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3146,9.0,5.8496316593560005,0.6499590732617778,-0.17095093473117798,CANDIDATE
hasty_T03_S01,hasty,3,3147,9.0,5.753296301175304,0.6392551445750337,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3148,9.0,5.094630542730573,0.566070060303397,-0.3925701742698026,CANDIDATE
hasty_T03_S01,hasty,3,3149,12.0,5.496850114936151,0.45807084291134587,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3150,10.0,5.496838807169255,0.5496838807169255,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3151,7.0,4.081593251242432,0.5830847501774903,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3152,8.0,3.6359984559126572,0.45449980698908216,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3153,9.0,6.266463674213813,0.6962737415793125,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3154,6.0,4.1726626562527,0.6954437760421167,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3155,10.0,8.312657046606871,0.831265704660687,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3156,9.0,7.613724076847608,0.8459693418719564,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3157,7.0,3.93924955060526,0.5627499358007514,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3158,7.0,6.357406538256373,0.9082009340366247,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3159,7.0,6.363795697577724,0.909113671082532,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3160,6.0,5.768391267775132,0.9613985446291887,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3161,8.0,8.020768623134595,1.0025960778918244,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3162,10.0,7.632183981859578,0.7632183981859578,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3163,6.0,5.331545312755235,0.8885908854592058,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3164,9.0,12.057295647802569,1.3396995164225076,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3165,6.0,4.756925815565095,0.7928209692608492,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3166,10.0,6.75317761682773,0.675317761682773,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3167,27.0,3.9398838086221106,0.14592162254155966,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3168,4.0,2.5211963282118184,0.6302990820529546,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3169,8.0,7.411317829717327,0.9264147287146659,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3170,9.0,7.670667015698022,0.8522963350775581,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3171,8.0,5.537247877295265,0.6921559846619081,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3172,4.0,5.612860696885371,1.4032151742213428,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3173,5.0,3.6727094635067132,0.7345418927013426,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3174,3.0,2.1151301576577866,0.7050433858859289,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3175,3.0,2.983776632615988,0.9945922108719959,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3176,9.0,6.371009675552957,0.7078899639503285,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3177,2.0,1.7469467959884957,0.8734733979942478,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3178,7.0,6.593400735401655,0.941914390771665,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3179,7.0,4.804445666789618,0.6863493809699454,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3180,7.0,4.444428276467978,0.6349183252097111,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3181,9.0,5.4000129484577775,0.6000014387175309,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3182,16.0,0.4881628375135173,0.03051017734459483,-2.0484967784388335,CANDIDATE
hasty_T03_S01,hasty,3,3183,1.0,0.9367917098133064,0.9367917098133064,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3184,3.0,3.179789367950933,1.0599297893169777,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3185,12.0,8.655024413796815,0.7212520344830678,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3186,9.0,8.134132283340499,0.9037924759267221,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3187,7.0,7.103596647049197,1.0147995210070282,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3188,7.0,4.7159017697224686,0.6737002528174955,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3189,11.0,8.39252209119306,0.7629565537448236,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3190,8.0,5.348386792997648,0.668548349124706,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3191,8.0,3.9216711793073653,0.49020889741342066,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3192,8.0,4.934630133805955,0.6168287667257444,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3193,2.0,0.39609453767831726,0.19804726883915863,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3194,11.0,10.129758809432815,0.9208871644938923,-0.09871903357351428,CANDIDATE
hasty_T03_S01,hasty,3,3195,3.0,2.3764242018552495,0.7921414006184165,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3196,11.0,7.082317022009874,0.6438470020008976,-0.1411967293884583,CANDIDATE
hasty_T03_S01,hasty,3,3197,10.0,6.698657683072861,0.6698657683072862,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3198,8.0,5.300510877491783,0.6625638596864729,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3199,4.0,2.0217806085158236,0.5054451521289559,0.4946135084034136,CANDIDATE
hasty_T03_S01,hasty,3,3200,10.0,2.8973728644926178,0.2897372864492618,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3201,11.0,6.928198600398103,0.6298362363998276,0.1443376637532502,CANDIDATE
hasty_T03_S01,hasty,3,3202,8.0,8.283188610818938,1.0353985763523672,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3203,8.0,6.028250912819366,0.7535313641024207,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3204,9.0,7.053284563205522,0.7836982848006135,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3205,10.0,7.552518378553549,0.7552518378553549,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3206,3.0,2.976494540821855,0.9921648469406184,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3207,4.0,4.321456709114632,1.080364177278658,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3208,10.0,7.753989990874624,0.7753989990874623,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3209,6.0,5.133855336570122,0.8556425560950203,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3210,9.0,4.158929499718198,0.4621032777464664,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3211,2.0,1.8690268410260074,0.9345134205130037,-1.0700755901943573,CANDIDATE
hasty_T03_S01,hasty,3,3212,16.0,5.161838690097954,0.32261491813112214,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3213,10.0,2.881328378084343,0.2881328378084343,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3214,10.0,2.6923057779089388,0.2692305777908939,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3215,24.0,6.552785324536303,0.2730327218556793,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3216,12.0,5.056171822451316,0.421347651870943,0.19777808886154177,CANDIDATE
hasty_T03_S01,hasty,3,3217,16.0,4.34635154612641,0.27164697163290064,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3218,18.0,3.238661373548079,0.1799256318637822,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3219,23.0,3.459106479176708,0.15039593387724817,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3220,89.0,7.556484556185472,0.08490432085601654,0.13233666959346,CANDIDATE
hasty_T03_S01,hasty,3,3221,18.0,4.914536662871736,0.27302981460398534,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3222,19.0,2.727804405500311,0.143568652921069,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3223,8.0,1.0817883800070254,0.13522354750087817,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3224,20.0,9.63473609049546,0.481736804524773,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3225,17.0,0.9937269696831251,0.05845452762841913,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3226,23.0,5.620092364241219,0.24435184192353127,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3227,22.0,2.585163177705886,0.11750741716844937,0.3868227772327376,CANDIDATE
hasty_T03_S01,hasty,3,3228,34.0,2.98112917134672,0.08768026974549177,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3229,23.0,3.6378029538175363,0.15816534581815375,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3230,22.0,2.5924730174875417,0.11783968261307008,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3231,10.0,2.839876056765676,0.2839876056765676,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3232,16.0,2.1761342317563117,0.13600838948476948,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3233,23.0,0.4836217655578678,0.021027033285124685,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3234,5.0,1.6855919813720612,0.33711839627441226,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3235,12.0,6.962303266992166,0.5801919389160138,0.14363062935522158,CANDIDATE
hasty_T03_S01,hasty,3,3236,10.0,6.1543033488892025,0.6154303348889203,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3237,8.0,8.06491602556248,1.00811450319531,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3238,2.0,1.676470644999265,0.8382353224996325,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3239,7.0,4.556462831994026,0.6509232617134323,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3240,5.0,4.64197602242536,0.928395204485072,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3241,17.0,6.090491511060574,0.35826420653297497,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3242,35.0,10.065643098482878,0.28758980281379654,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3243,28.0,0.8819893518330315,0.03149961970832255,1.133800536164873,CANDIDATE
hasty_T03_S01,hasty,3,3244,7.0,5.753268636144599,0.8218955194492283,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3245,10.0,10.529414952442465,1.0529414952442466,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3246,9.0,4.602288959768584,0.5113654399742872,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3247,9.0,6.752315721050695,0.7502573023389661,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3248,11.0,8.29767578263588,0.7543341620578072,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3249,20.0,1.3201101283641477,0.06600550641820738,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3250,12.0,1.8953181765664857,0.15794318138054048,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3251,14.0,2.562823080722682,0.18305879148019158,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3252,10.0,10.781306916395748,1.0781306916395748,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3253,9.0,4.021673510324103,0.44685261225823364,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3254,11.0,3.977363187425797,0.3615784715841634,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3255,16.0,3.3921356324977765,0.21200847703111103,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3256,7.0,2.193262769668366,0.3133232528097666,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3257,8.0,6.267795715755958,0.7834744644694948,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3258,2.0,1.2668945723698604,0.6334472861849302,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3259,10.0,13.16557283192799,1.316557283192799,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3260,9.0,7.62526859469402,0.8472520660771133,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3261,9.0,7.764921341906,0.8627690379895555,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3262,6.0,4.627853027912406,0.771308837985401,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3263,3.0,2.7885887621888865,0.9295295873962955,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3264,9.0,6.758545153940632,0.750949461548959,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3265,9.0,6.410296603788066,0.712255178198674,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3266,10.0,4.71286110422274,0.471286110422274,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3267,10.0,5.313434870683182,0.5313434870683182,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3268,7.0,2.4885569202980187,0.3555081314711455,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3269,9.0,5.583294201109962,0.6203660223455514,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3270,9.0,3.9046768349525767,0.4338529816613974,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3271,1.0,0.9247701442041852,0.9247701442041852,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3272,9.0,8.327735353805663,0.9253039282006292,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3273,8.0,4.820862825863546,0.6026078532329433,0.20743174741149642,CANDIDATE
hasty_T03_S01,hasty,3,3274,6.0,7.114641100922034,1.185773516820339,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3275,13.0,12.654862142593052,0.9734509340456193,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3276,10.0,9.10516888602559,0.910516888602559,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3277,2.0,2.932231124675807,1.4661155623379034,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3278,10.0,5.467431973362749,0.5467431973362749,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3279,6.0,2.5403834972910286,0.4233972495485048,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3280,10.0,7.548640603412767,0.7548640603412766,0.1324741834374651,CANDIDATE
hasty_T03_S01,hasty,3,3281,7.0,4.18576837137046,0.59796691019578,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3282,3.0,1.9414293864441796,0.6471431288147266,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3283,11.0,1.4016006371999257,0.12741823974544778,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3284,2.0,2.8642738410011392,1.4321369205005696,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3285,6.0,5.743912913577523,0.9573188189295871,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3286,8.0,7.879124535691801,0.9848905669614751,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3287,10.0,9.521101110596645,0.9521101110596645,0.0,CANDIDATE
hasty_T03_S01,hasty,3,3288,9.0,9.583982555813348,1.0648869506459275,0.104340757527092,CANDIDATE
hasty_T03_S01,hasty,3,3289,7.0,5.859938274732954,0.8371340392475649,0.17065026167798183,CANDIDATE
hasty_T03_S01,hasty,3,3290,2.0,1.8719269894756314,0.9359634947378157,0.0,CANDIDATE
