search_type,team_id,searcher_id,track_id,time_s,time_sec,latitude,longitude,elevation_m
paired,1,3,paired_T01_S03,01:31:56,5516,36.9843926188,-77.4989722855,42
paired,1,3,paired_T01_S03,01:32:13,5533,36.984553216,-77.498854436,42
paired,1,3,paired_T01_S03,01:32:14,5534,36.9845624361,-77.4988466408,42
paired,1,3,paired_T01_S03,01:32:31,5551,36.9846998155,-77.4987228401,42
paired,1,3,paired_T01_S03,01:32:32,5552,36.9847093709,-77.4987189844,41
paired,1,3,paired_T01_S03,01:32:47,5567,36.9847809523,-77.4987949245,42
paired,1,3,paired_T01_S03,01:33:03,5583,36.9848287292,-77.4989183899,44
paired,1,3,paired_T01_S03,01:33:20,5600,36.9849563017,-77.4990321323,43
paired,1,3,paired_T01_S03,01:33:38,5618,36.9851257,-77.4991009478,43
paired,1,3,paired_T01_S03,01:33:54,5634,36.9852739759,-77.4991413485,43
paired,1,3,paired_T01_S03,01:34:17,5657,36.9852852914,-77.4991260096,43
paired,1,3,paired_T01_S03,01:34:37,5677,36.985344803,-77.4991977587,43
paired,1,3,paired_T01_S03,01:34:51,5691,36.9854354113,-77.4992553424,43
paired,1,3,paired_T01_S03,01:35:09,5709,36.9854960125,-77.4992658198,43
paired,1,3,paired_T01_S03,01:35:27,5727,36.9856064022,-77.4993082322,43
paired,1,3,paired_T01_S03,01:35:47,5747,36.9856194779,-77.4992989283,43
paired,1,3,paired_T01_S03,01:36:11,5771,36.9856309611,-77.4993236549,43
paired,1,3,paired_T01_S03,01:36:39,5799,36.9856382534,-77.4993192963,43
paired,1,3,paired_T01_S03,01:37:23,5843,36.985631967,-77.4993395805,43
paired,1,3,paired_T01_S03,01:37:58,5878,36.9856447075,-77.4993298575,43
paired,1,3,paired_T01_S03,01:38:26,5906,36.9856662489,-77.4993178714,43
paired,1,3,paired_T01_S03,01:38:59,5939,36.9856791571,-77.4993315339,43
paired,1,3,paired_T01_S03,01:39:22,5962,36.9856852759,-77.4993117526,43
paired,1,3,paired_T01_S03,01:39:53,5993,36.9856948312,-77.4992869422,43
paired,1,3,paired_T01_S03,01:40:12,6012,36.9857084099,-77.4992574379,43
paired,1,3,paired_T01_S03,01:40:31,6031,36.9857627247,-77.4992140196,43
paired,1,3,paired_T01_S03,01:40:52,6052,36.9858276844,-77.4990909733,42
paired,1,3,paired_T01_S03,01:41:15,6075,36.98589826,-77.4989701062,43
paired,1,3,paired_T01_S03,01:41:27,6087,36.9859126769,-77.4988930766,43
paired,1,3,paired_T01_S03,01:41:52,6112,36.985909408,-77.4988547713,43
paired,1,3,paired_T01_S03,01:42:33,6153,36.9858997688,-77.4987947568,43
paired,1,3,paired_T01_S03,01:43:03,6183,36.9858858548,-77.4987862073,44
paired,1,3,paired_T01_S03,01:43:30,6210,36.9858803228,-77.4987913202,44
paired,1,3,paired_T01_S03,01:44:08,6248,36.9858587813,-77.4987889733,44
paired,1,3,paired_T01_S03,01:44:33,6273,36.9859173708,-77.4987350777,45
paired,1,3,paired_T01_S03,01:44:52,6292,36.9859508984,-77.4985714629,45
paired,1,3,paired_T01_S03,01:45:07,6307,36.9860026985,-77.4984307308,45
paired,1,3,paired_T01_S03,01:45:23,6323,36.9860534929,-77.498276839,45
paired,1,3,paired_T01_S03,01:45:41,6341,36.9860715978,-77.498119846,43
paired,1,3,paired_T01_S03,01:46:00,6360,36.9860299397,-77.4980144855,42
paired,1,3,paired_T01_S03,01:46:16,6376,36.9859928917,-77.4979175068,41
paired,1,3,paired_T01_S03,01:46:33,6393,36.9859793968,-77.4977782834,42
paired,1,3,paired_T01_S03,01:46:51,6411,36.9859551731,-77.4976333603,43
paired,1,3,paired_T01_S03,01:47:13,6433,36.9859046303,-77.4975392316,43
paired,1,3,paired_T01_S03,01:47:36,6456,36.9858545903,-77.4974396545,44
paired,1,3,paired_T01_S03,01:47:55,6475,36.9857737049,-77.4973171111,45
paired,1,3,paired_T01_S03,01:48:13,6493,36.9857259281,-77.4971986748,45
paired,1,3,paired_T01_S03,01:48:28,6508,36.9856473897,-77.4970869441,44
paired,1,3,paired_T01_S03,01:48:46,6526,36.9855584577,-77.4970151111,44
paired,1,3,paired_T01_S03,01:49:05,6545,36.9854520075,-77.4969130196,44
paired,1,3,paired_T01_S03,01:49:20,6560,36.9853079226,-77.496852586,45
paired,1,3,paired_T01_S03,01:49:26,6566,36.9852593075,-77.4968001153,45
paired,1,3,paired_T01_S03,01:49:40,6580,36.9852203317,-77.4966885522,45
paired,1,3,paired_T01_S03,01:50:16,6616,36.985194264,-77.4966976047,45
paired,1,3,paired_T01_S03,01:50:39,6639,36.9851797633,-77.4966208264,45
paired,1,3,paired_T01_S03,01:50:56,6656,36.9851732254,-77.4964795914,46
paired,1,3,paired_T01_S03,01:51:14,6674,36.9851888157,-77.4964493327,45
paired,1,3,paired_T01_S03,01:51:30,6690,36.9852517638,-77.4962940998,46
paired,1,3,paired_T01_S03,01:51:46,6706,36.9853393547,-77.4961533677,46
paired,1,3,paired_T01_S03,01:51:59,6719,36.9854344055,-77.4960470852,46
paired,1,3,paired_T01_S03,01:52:13,6733,36.9855683483,-77.4959774315,46
paired,1,3,paired_T01_S03,01:52:16,6736,36.9855883811,-77.4959667865,46
paired,1,3,paired_T01_S03,01:52:34,6754,36.9857101701,-77.4959560577,46
paired,1,3,paired_T01_S03,01:52:57,6777,36.985792229,-77.4959437363,46
paired,1,3,paired_T01_S03,01:53:44,6824,36.9858089089,-77.4959325045,46
paired,1,3,paired_T01_S03,01:54:09,6849,36.9858964998,-77.4959302414,46
paired,1,3,paired_T01_S03,01:54:10,6850,36.9859066419,-77.4959280621,46
paired,1,3,paired_T01_S03,01:54:15,6855,36.9859532453,-77.4959222786,46
paired,1,3,paired_T01_S03,01:54:34,6874,36.9861466996,-77.4959043413,47
paired,1,3,paired_T01_S03,01:54:52,6892,36.9863422494,-77.4958779383,47
paired,1,3,paired_T01_S03,01:55:08,6908,36.9863541517,-77.4958817102,47
paired,1,3,paired_T01_S03,01:55:36,6936,36.9863525592,-77.4958833866,47
paired,1,3,paired_T01_S03,01:55:56,6956,36.9864757732,-77.4958584085,47
paired,1,3,paired_T01_S03,01:56:15,6975,36.9866066147,-77.4957959633,47
paired,1,3,paired_T01_S03,01:56:34,6994,36.9867114723,-77.4956564046,47
paired,1,3,paired_T01_S03,01:56:49,7009,36.9867849816,-77.4955424108,47
paired,1,3,paired_T01_S03,01:57:03,7023,36.9869081955,-77.4955305085,48
paired,1,3,paired_T01_S03,01:57:10,7030,36.9869775977,-77.4955225457,48
paired,1,3,paired_T01_S03,01:57:29,7049,36.9871476665,-77.4955131579,48
paired,1,3,paired_T01_S03,01:57:33,7053,36.9871924259,-77.4955046922,47
paired,1,3,paired_T01_S03,01:57:49,7069,36.9873519335,-77.495462615,47
paired,1,3,paired_T01_S03,01:58:07,7087,36.9874474872,-77.4953942187,47
paired,1,3,paired_T01_S03,01:58:24,7104,36.9875235111,-77.4952636287,47
paired,1,3,paired_T01_S03,01:58:41,7121,36.9874666817,-77.4951251596,47
paired,1,3,paired_T01_S03,01:58:54,7134,36.9874304719,-77.4950011913,47
paired,1,3,paired_T01_S03,01:59:12,7152,36.9873367622,-77.4947846867,46
paired,1,3,paired_T01_S03,01:59:30,7170,36.9872848783,-77.4946169648,44
paired,1,3,paired_T01_S03,01:59:46,7186,36.987244729,-77.4944767356,43
paired,1,3,paired_T01_S03,02:00:07,7207,36.987179853,-77.4942719657,43
paired,1,3,paired_T01_S03,02:00:09,7209,36.9871794339,-77.4942460656,43
paired,1,3,paired_T01_S03,02:00:11,7211,36.9871711358,-77.4942145497,43
paired,1,3,paired_T01_S03,02:00:22,7222,36.9871122949,-77.4941116199,43
paired,1,3,paired_T01_S03,02:00:35,7235,36.9871663582,-77.4940200057,44
paired,1,3,paired_T01_S03,02:00:50,7250,36.9872190803,-77.4939421378,45
paired,1,3,paired_T01_S03,02:01:18,7278,36.9872055016,-77.4938854761,45
paired,1,3,paired_T01_S03,02:01:47,7307,36.9872307312,-77.4938635156,45
paired,1,3,paired_T01_S03,02:02:03,7323,36.9873247761,-77.4937844742,46
paired,1,3,paired_T01_S03,02:02:20,7340,36.9874426257,-77.4937019125,47
paired,1,3,paired_T01_S03,02:02:37,7357,36.9876001216,-77.4936237093,48
paired,1,3,paired_T01_S03,02:02:52,7372,36.9877033029,-77.4935419019,47
paired,1,3,paired_T01_S03,02:03:07,7387,36.9878100045,-77.4934499525,47
paired,1,3,paired_T01_S03,02:03:20,7400,36.987901032,-77.4934213702,47
paired,1,3,paired_T01_S03,02:03:42,7422,36.9879550952,-77.4934064504,47
paired,1,3,paired_T01_S03,02:04:01,7441,36.9879585318,-77.4934019241,47
paired,1,3,paired_T01_S03,02:04:29,7469,36.9879789837,-77.4933977332,47
paired,1,3,paired_T01_S03,02:04:50,7490,36.9880184624,-77.4933676422,47
paired,2,1,paired_T02_S01,00:00:00,0,36.9959712122,-77.4976638705,43
paired,2,1,paired_T02_S01,00:00:01,1,36.9959789235,-77.4976667203,43
paired,2,1,paired_T02_S01,00:00:06,6,36.9959833659,-77.4976683129,40
paired,2,1,paired_T02_S01,00:00:07,7,36.9959832821,-77.4976674747,40
paired,2,1,paired_T02_S01,00:00:30,30,36.9959901553,-77.4976700731,40
paired,2,1,paired_T02_S01,00:00:45,45,36.9959707931,-77.4976941291,40
paired,2,1,paired_T02_S01,00:01:04,64,36.9959452283,-77.497691866,40
paired,2,1,paired_T02_S01,00:01:18,78,36.9961017184,-77.4976416584,40
paired,2,1,paired_T02_S01,00:01:26,86,36.9961573742,-77.4976870883,40
paired,2,1,paired_T02_S01,00:01:33,93,36.9962080847,-77.4977390561,40
paired,2,1,paired_T02_S01,00:01:39,99,36.9961797539,-77.4976910278,40
paired,2,1,paired_T02_S01,00:01:44,104,36.9961118605,-77.4976401497,40
paired,2,1,paired_T02_S01,00:01:59,119,36.9959600642,-77.4976468552,41
paired,2,1,paired_T02_S01,00:02:16,136,36.9959787559,-77.4976792932,41
paired,2,1,paired_T02_S01,00:02:42,162,36.9959981181,-77.4976815563,41
paired,2,1,paired_T02_S01,00:03:07,187,36.9959951844,-77.4976799637,42
paired,2,1,paired_T02_S01,00:03:32,212,36.995974984,-77.4976461008,42
paired,2,1,paired_T02_S01,00:03:36,216,36.9959811866,-77.4976543989,42
paired,2,1,paired_T02_S01,00:03:57,237,36.9960151333,-77.4976234697,42
paired,2,1,paired_T02_S01,00:04:15,255,36.9960540254,-77.4976077955,42
paired,2,1,paired_T02_S01,00:04:31,271,36.996080596,-77.4976219609,42
paired,2,1,paired_T02_S01,00:04:49,289,36.9961113576,-77.4976712465,42
paired,2,1,paired_T02_S01,00:05:03,303,36.9961480703,-77.497660853,42
paired,2,1,paired_T02_S01,00:05:17,317,36.9961892255,-77.4977489468,42
paired,2,1,paired_T02_S01,00:05:35,335,36.9962134492,-77.4977709074,42
paired,2,1,paired_T02_S01,00:05:52,352,36.9962010439,-77.4978360347,42
paired,2,1,paired_T02_S01,00:06:03,363,36.9962151255,-77.4979022518,42
paired,2,1,paired_T02_S01,00:06:05,365,36.9962155446,-77.4979249667,43
paired,2,1,paired_T02_S01,00:06:19,379,36.9962185621,-77.4981004,43
paired,2,1,paired_T02_S01,00:06:32,392,36.9962315541,-77.4982632603,43
paired,2,1,paired_T02_S01,00:06:34,394,36.9962433726,-77.4982884899,43
paired,2,1,paired_T02_S01,00:06:42,402,36.9962600525,-77.4983822834,43
paired,2,1,paired_T02_S01,00:06:45,405,36.9962491561,-77.4984251149,43
paired,2,1,paired_T02_S01,00:06:59,419,36.9962988608,-77.4985902384,42
paired,2,1,paired_T02_S01,00:07:05,425,36.996364994,-77.4986073375,42
paired,2,1,paired_T02_S01,00:07:10,430,36.9964244217,-77.4985811859,43
paired,2,1,paired_T02_S01,00:07:16,436,36.9964712765,-77.4984970316,42
paired,2,1,paired_T02_S01,00:07:20,440,36.9964911416,-77.4984608218,43
paired,2,1,paired_T02_S01,00:07:23,443,36.9964546803,-77.4984759931,43
paired,2,1,paired_T02_S01,00:07:27,447,36.9964367431,-77.4985271227,43
paired,2,1,paired_T02_S01,00:07:41,461,36.9965172932,-77.4986634962,43
paired,2,1,paired_T02_S01,00:07:45,465,36.9965393376,-77.498709932,42
paired,2,1,paired_T02_S01,00:07:58,478,36.9966667425,-77.498698784,42
paired,2,1,paired_T02_S01,00:08:10,490,36.9968093187,-77.4986726325,42
paired,2,1,paired_T02_S01,00:08:22,502,36.9968048763,-77.4986971915,42
paired,2,1,paired_T02_S01,00:08:36,516,36.9966798183,-77.4986966047,42
paired,2,1,paired_T02_S01,00:08:41,521,36.9966209773,-77.4986722972,43
paired,2,1,paired_T02_S01,00:08:44,524,36.9965938199,-77.4986981135,43
paired,2,1,paired_T02_S01,00:09:02,542,36.9965203106,-77.4989001174,43
paired,2,1,paired_T02_S01,00:09:18,558,36.9966034591,-77.4989253469,43
paired,2,1,paired_T02_S01,00:09:30,570,36.996604884,-77.4989535101,43
paired,2,1,paired_T02_S01,00:09:50,590,36.9965816662,-77.4989700224,43
paired,2,1,paired_T02_S01,00:10:14,614,36.9965672493,-77.498988295,43
paired,2,1,paired_T02_S01,00:10:29,629,36.9966308679,-77.4989499897,43
paired,2,1,paired_T02_S01,00:10:44,644,36.9966950733,-77.499065157,43
paired,2,1,paired_T02_S01,00:10:58,658,36.9967564289,-77.4991075695,43
paired,2,1,paired_T02_S01,00:11:11,671,36.9967893697,-77.4991400912,43
paired,2,1,paired_T02_S01,00:11:25,685,36.9967871066,-77.499214774,43
paired,2,1,paired_T02_S01,00:11:55,715,36.9968368113,-77.4992306158,43
paired,2,1,paired_T02_S01,00:12:28,748,36.9967881124,-77.4991738703,43
paired,2,1,paired_T02_S01,00:12:46,766,36.9968254119,-77.4991918914,44
paired,2,1,paired_T02_S01,00:13:04,784,36.9968903717,-77.4991535861,44
paired,2,1,paired_T02_S01,00:13:18,798,36.9969269168,-77.4990653247,44
paired,2,1,paired_T02_S01,00:13:32,812,36.9969544932,-77.4991598725,44
paired,2,1,paired_T02_S01,00:13:47,827,36.9969687425,-77.4992503971,44
paired,2,1,paired_T02_S01,00:14:05,845,36.9970145915,-77.4992707651,44
paired,2,1,paired_T02_S01,00:14:24,864,36.9969890267,-77.4992638081,44
paired,2,1,paired_T02_S01,00:14:36,876,36.9969158527,-77.4992689211,44
paired,2,1,paired_T02_S01,00:14:47,887,36.9969408307,-77.499287948,44
paired,2,1,paired_T02_S01,00:15:02,902,36.9970642123,-77.4992208928,44
paired,2,1,paired_T02_S01,00:15:16,916,36.9970699959,-77.499255091,45
paired,2,1,paired_T02_S01,00:15:38,938,36.9971594308,-77.4992083199,45
paired,2,1,paired_T02_S01,00:15:55,955,36.9972215407,-77.4992159475,45
paired,2,1,paired_T02_S01,00:16:13,973,36.9972481113,-77.4991509877,45
paired,2,1,paired_T02_S01,00:16:25,985,36.9972816389,-77.4991769716,45
paired,2,1,paired_T02_S01,00:16:44,1004,36.997364033,-77.4990873691,46
paired,2,1,paired_T02_S01,00:16:59,1019,36.9974068645,-77.4991683383,45
paired,2,1,paired_T02_S01,00:17:14,1034,36.9974540547,-77.499174457,46
paired,2,1,paired_T02_S01,00:17:42,1062,36.9974562339,-77.4992099125,45
paired,2,1,paired_T02_S01,00:18:00,1080,36.9974908512,-77.4992256705,46
paired,2,1,paired_T02_S01,00:18:14,1094,36.9975665398,-77.4992178753,46
paired,2,1,paired_T02_S01,00:18:30,1110,36.9976086169,-77.499235142,46
paired,2,1,paired_T02_S01,00:18:45,1125,36.9976413064,-77.499246709,45
paired,2,1,paired_T02_S01,00:19:01,1141,36.9976897538,-77.4992143549,46
paired,2,1,paired_T02_S01,00:19:15,1155,36.9977671187,-77.499161046,46
paired,2,1,paired_T02_S01,00:19:27,1167,36.9977879897,-77.4991375767,46
paired,2,1,paired_T02_S01,00:19:47,1187,36.9978178293,-77.4991272669,46
paired,2,1,paired_T02_S01,00:20:01,1201,36.9978254568,-77.499057278,46
paired,2,1,paired_T02_S01,00:20:21,1221,36.9978520274,-77.499142522,46
paired,2,1,paired_T02_S01,00:20:43,1243,36.9978835434,-77.4990879558,46
paired,2,1,paired_T02_S01,00:20:57,1257,36.9977432303,-77.4991131015,46
paired,2,1,paired_T02_S01,00:21:15,1275,36.9976582378,-77.4991717748,47
paired,2,1,paired_T02_S01,00:21:29,1289,36.9976278115,-77.4992102478,46
paired,2,1,paired_T02_S01,00:21:50,1310,36.9976367801,-77.4992015306,47
paired,2,1,paired_T02_S01,00:22:21,1341,36.997636864,-77.4991839286,47
paired,2,1,paired_T02_S01,00:22:55,1375,36.9976004027,-77.4992601201,47
paired,2,1,paired_T02_S01,00:23:15,1395,36.9975864049,-77.4993126746,47
paired,2,1,paired_T02_S01,00:23:27,1407,36.9975443278,-77.4993169494,47
paired,2,1,paired_T02_S01,00:23:42,1422,36.9974967185,-77.4993139319,47
paired,2,1,paired_T02_S01,00:24:06,1446,36.9974754285,-77.4993591104,47
paired,2,1,paired_T02_S01,00:24:24,1464,36.9974646997,-77.499413006,47
paired,2,1,paired_T02_S01,00:24:46,1486,36.9974495284,-77.4994680751,47
paired,2,1,paired_T02_S01,00:25:00,1500,36.9974338543,-77.4995013513,47
paired,2,1,paired_T02_S01,00:25:19,1519,36.9974097144,-77.4995307717,47
paired,2,1,paired_T02_S01,00:25:43,1543,36.9973994046,-77.4995689094,48
paired,2,1,paired_T02_S01,00:26:14,1574,36.9973800424,-77.4996111542,48
paired,2,1,paired_T02_S01,00:26:26,1586,36.9974003267,-77.4997077975,48
paired,2,1,paired_T02_S01,00:26:41,1601,36.9974871632,-77.4997820612,49
paired,2,1,paired_T02_S01,00:26:56,1616,36.9975469261,-77.4998902716,48
paired,2,1,paired_T02_S01,00:27:10,1630,36.9976583216,-77.4998962227,48
paired,2,1,paired_T02_S01,00:27:26,1646,36.9977165759,-77.4999439158,49
paired,2,1,paired_T02_S01,00:27:42,1662,36.9977483433,-77.4999744259,49
paired,2,1,paired_T02_S01,00:27:55,1675,36.9977984671,-77.4999913573,50
paired,2,1,paired_T02_S01,00:28:09,1689,36.9978959486,-77.4999329355,49
paired,2,1,paired_T02_S01,00:28:26,1706,36.9980003871,-77.4999144115,48
paired,2,1,paired_T02_S01,00:28:44,1724,36.9979853835,-77.4999335222,48
paired,2,1,paired_T02_S01,00:29:04,1744,36.9979898259,-77.5000013318,48
paired,2,1,paired_T02_S01,00:29:19,1759,36.9979952741,-77.5000534672,48
paired,2,1,paired_T02_S01,00:29:35,1775,36.9980500918,-77.5001066085,49
paired,2,1,paired_T02_S01,00:29:49,1789,36.9980914984,-77.5001325086,48
paired,2,1,paired_T02_S01,00:30:04,1804,36.9981346652,-77.5001593307,48
paired,2,1,paired_T02_S01,00:30:20,1820,36.9981765747,-77.5002492685,47
paired,2,1,paired_T02_S01,00:30:35,1835,36.998305656,-77.5003039185,46
paired,2,1,paired_T02_S01,00:30:56,1856,36.9983246829,-77.500350019,46
paired,2,1,paired_T02_S01,00:31:22,1882,36.9982688595,-77.5003767572,47
paired,2,1,paired_T02_S01,00:31:43,1903,36.9982560351,-77.5002977997,47
paired,2,1,paired_T02_S01,00:32:04,1924,36.998207001,-77.5002713129,48
paired,2,1,paired_T02_S01,00:32:18,1938,36.9981874712,-77.500217082,48
paired,2,1,paired_T02_S01,00:32:37,1957,36.9981805142,-77.5002431497,48
paired,2,1,paired_T02_S01,00:32:54,1974,36.9982293807,-77.5003553834,48
paired,2,1,paired_T02_S01,00:33:07,1987,36.9982816838,-77.5004870631,47
paired,2,1,paired_T02_S01,00:33:22,2002,36.9982924126,-77.5005812757,48
paired,2,1,paired_T02_S01,00:33:40,2020,36.9983624015,-77.5006086845,48
paired,2,1,paired_T02_S01,00:33:55,2035,36.9984824304,-77.500634836,48
paired,2,1,paired_T02_S01,00:34:09,2049,36.9985434506,-77.5007008854,48
paired,2,1,paired_T02_S01,00:34:24,2064,36.9986457098,-77.5007684436,48
paired,2,1,paired_T02_S01,00:34:39,2079,36.9987264276,-77.5007977802,48
paired,2,1,paired_T02_S01,00:34:54,2094,36.9988170359,-77.500765007,47
paired,2,1,paired_T02_S01,00:35:11,2111,36.9989055488,-77.5007490814,47
paired,2,1,paired_T02_S01,00:35:34,2134,36.9989374001,-77.5008122809,48
paired,2,1,paired_T02_S01,00:35:58,2158,36.999057848,-77.5008116942,48
paired,2,1,paired_T02_S01,00:36:24,2184,36.9990404975,-77.5007954333,48
paired,2,1,paired_T02_S01,00:36:49,2209,36.9990355521,-77.5008142088,47
paired,2,1,paired_T02_S01,00:37:26,2246,36.9989817403,-77.5008142926,47
paired,2,1,paired_T02_S01,00:37:43,2263,36.9990066346,-77.5007857103,48
paired,2,1,paired_T02_S01,00:37:55,2275,36.9990081433,-77.5008078385,49
paired,2,1,paired_T02_S01,00:38:14,2294,36.9990350492,-77.5007971097,50
paired,2,1,paired_T02_S01,00:38:35,2315,36.9990479574,-77.5007843692,48
paired,2,1,paired_T02_S01,00:38:47,2327,36.9990486279,-77.5007759873,48
paired,2,1,paired_T02_S01,00:39:05,2345,36.9990792219,-77.5008699484,48
paired,2,1,paired_T02_S01,00:39:21,2361,36.9990698341,-77.5009690225,48
paired,2,1,paired_T02_S01,00:39:40,2380,36.9989980012,-77.501155939,49
paired,2,1,paired_T02_S01,00:40:03,2403,36.9989974983,-77.5011556037,49
paired,2,1,paired_T02_S01,00:40:21,2421,36.9989592768,-77.5012669154,49
paired,2,1,paired_T02_S01,00:40:39,2439,36.9989917148,-77.5013085734,49
paired,2,1,paired_T02_S01,00:41:05,2465,36.9989444409,-77.5014096592,49
paired,2,1,paired_T02_S01,00:41:25,2485,36.9989368133,-77.5014780555,48
paired,2,1,paired_T02_S01,00:41:45,2505,36.9989415072,-77.5015735254,48
paired,2,1,paired_T02_S01,00:42:02,2522,36.9990362227,-77.5016118307,47
paired,2,1,paired_T02_S01,00:42:22,2542,36.9990047906,-77.5016886089,47
paired,2,1,paired_T02_S01,00:42:44,2564,36.999021722,-77.50176589,47
paired,2,1,paired_T02_S01,00:43:05,2585,36.9990736898,-77.5018365495,47
paired,2,1,paired_T02_S01,00:43:26,2606,36.9991256576,-77.5019699056,47
paired,2,1,paired_T02_S01,00:43:48,2628,36.9991453551,-77.5020331051,48
paired,2,1,paired_T02_S01,00:44:06,2646,36.9992465246,-77.5021000765,48
paired,2,1,paired_T02_S01,00:44:26,2666,36.9993971474,-77.5021541398,47
paired,2,1,paired_T02_S01,00:44:45,2685,36.9993877597,-77.5022975542,48
paired,2,1,paired_T02_S01,00:45:02,2702,36.9994642865,-77.5023217779,47
paired,2,1,paired_T02_S01,00:45:19,2719,36.9995937031,-77.5023503602,47
paired,2,1,paired_T02_S01,00:45:35,2735,36.9995922782,-77.5024593249,46
paired,2,1,paired_T02_S01,00:45:55,2755,36.999632176,-77.5025260448,46
paired,2,1,paired_T02_S01,00:46:16,2776,36.999632176,-77.5026252028,46
paired,2,1,paired_T02_S01,00:46:34,2794,36.9996320922,-77.5027468242,46
paired,2,1,paired_T02_S01,00:46:59,2819,36.999697974,-77.5027687009,46
paired,2,1,paired_T02_S01,00:47:20,2840,36.9997289032,-77.5027931761,46
paired,2,1,paired_T02_S01,00:47:40,2860,36.9996746723,-77.5028820243,47
paired,2,1,paired_T02_S01,00:48:02,2882,36.9996933639,-77.5029577967,47
paired,2,1,paired_T02_S01,00:48:19,2899,36.9997616764,-77.5030205771,46
paired,2,1,paired_T02_S01,00:48:33,2913,36.9998082798,-77.5030708686,46
paired,2,1,paired_T02_S01,00:48:50,2930,36.9998584874,-77.5031797495,47
paired,2,1,paired_T02_S01,00:49:04,2944,36.9998974632,-77.503195256,46
paired,2,1,paired_T02_S01,00:49:24,2964,36.9999672007,-77.5032908935,46
paired,2,1,paired_T02_S01,00:49:38,2978,36.9999557175,-77.5033562724,46
paired,2,1,paired_T02_S01,00:50:00,3000,36.9999977108,-77.5034038816,47
paired,2,1,paired_T02_S01,00:50:17,3017,37.0000009798,-77.503440259,46
paired,2,1,paired_T02_S01,00:50:46,3046,37.0000020694,-77.5034463778,45
paired,2,1,paired_T02_S01,00:51:08,3068,37.0000033267,-77.5034919754,46
paired,2,1,paired_T02_S01,00:51:36,3096,37.0000113733,-77.5035294425,46
paired,2,1,paired_T02_S01,00:51:51,3111,37.0000371896,-77.5035389978,46
paired,2,1,paired_T02_S01,00:52:17,3137,37.0000279695,-77.5035262574,47
paired,2,1,paired_T02_S01,00:52:47,3167,37.0000516064,-77.5035098288,47
paired,2,1,paired_T02_S01,00:53:09,3189,37.0000604913,-77.5035410933,47
paired,2,1,paired_T02_S01,00:53:46,3226,37.0000925101,-77.5035738666,48
paired,2,1,paired_T02_S01,00:54:17,3257,37.0001459867,-77.5035320409,49
paired,2,1,paired_T02_S01,00:54:40,3280,37.0000438951,-77.5035032909,48
paired,2,1,paired_T02_S01,00:55:08,3308,37.0000519417,-77.5034436956,49
paired,2,1,paired_T02_S01,00:55:36,3336,37.0000387821,-77.5034639798,49
paired,2,1,paired_T02_S01,00:56:04,3364,37.0000201743,-77.503442606,49
paired,2,1,paired_T02_S01,00:56:32,3392,36.9999975432,-77.5034931488,49
paired,2,1,paired_T02_S01,00:56:56,3416,36.9999777619,-77.5034908857,49
paired,2,1,paired_T02_S01,00:57:23,3443,37.0000296459,-77.5034788158,50
paired,2,1,paired_T02_S01,00:57:55,3475,36.9999873172,-77.5034672488,50
paired,2,1,paired_T02_S01,00:58:20,3500,37.0000066794,-77.503467584,50
paired,2,1,paired_T02_S01,00:58:46,3526,36.9999236986,-77.503357362,51
paired,2,1,paired_T02_S01,00:59:04,3544,36.9998469204,-77.503345795,52
paired,2,1,paired_T02_S01,00:59:19,3559,36.9997520372,-77.5033163745,52
paired,2,1,paired_T02_S01,00:59:34,3574,36.9997005723,-77.5033973437,52
paired,2,1,paired_T02_S01,00:59:54,3594,36.9996191841,-77.5034296978,53
paired,2,1,paired_T02_S01,01:00:12,3612,36.9995128177,-77.5034625549,53
paired,2,1,paired_T02_S01,01:00:33,3633,36.9993743487,-77.5034322124,53
paired,2,1,paired_T02_S01,01:00:48,3648,36.999249123,-77.5033841003,53
paired,2,1,paired_T02_S01,01:01:07,3667,36.9991798885,-77.5034264289,53
paired,2,1,paired_T02_S01,01:01:29,3689,36.9991444331,-77.5034216512,53
paired,2,1,paired_T02_S01,01:01:47,3707,36.9990926329,-77.5034721941,53
paired,2,1,paired_T02_S01,01:02:07,3727,36.999018956,-77.5035015307,53
paired,2,1,paired_T02_S01,01:02:32,3752,36.9989310298,-77.5034683384,53
paired,2,1,paired_T02_S01,01:02:47,3767,36.9988659862,-77.5035120081,53
paired,2,1,paired_T02_S01,01:03:07,3787,36.9988115039,-77.5035445299,53
paired,2,1,paired_T02_S01,01:03:27,3807,36.998725757,-77.5035141036,54
paired,2,1,paired_T02_S01,01:03:46,3826,36.9985939935,-77.5035221502,54
paired,2,1,paired_T02_S01,01:04:04,3844,36.998515036,-77.5035085715,54
paired,2,1,paired_T02_S01,01:04:25,3865,36.9983702805,-77.5036251638,54
paired,2,1,paired_T02_S01,01:04:43,3883,36.998271374,-77.5036173686,55
paired,2,1,paired_T02_S01,01:05:00,3900,36.9982056599,-77.5036448613,55
paired,2,1,paired_T02_S01,01:05:21,3921,36.9981483277,-77.5036897045,55
paired,2,1,paired_T02_S01,01:05:47,3947,36.9980708789,-77.5037244894,54
paired,2,1,paired_T02_S01,01:06:03,3963,36.9979445636,-77.5036962423,53
paired,2,1,paired_T02_S01,01:06:17,3977,36.9978912547,-77.5037544966,54
paired,2,1,paired_T02_S01,01:06:39,3999,36.9978411309,-77.5037329551,55
